create_time,start_time,cards,gpu_time,duration_time
1137760,1137817,1,98809,98809
2654002,2654046,1,87168,87168
797168,797189,4,349608,87402
1611818,1611915,1,25749,25749
2853064,2853149,1,69183,69183
880030,880071,1,89418,89418
2878085,2878131,4,560424,140106
2203031,2203117,6,536436,89406
2766068,2766078,1,52258,52258
3742892,3742940,1,69474,69474
1652358,1652392,1,17491,17491
2853718,2853746,1,9665,9665
3447083,3447107,4,653500,163375
1298375,1298436,1,103010,103010
2815068,2815085,8,1410776,176347
1436388,1436419,1,71379,71379
2717341,2717354,4,619216,154804
2007539,2007591,2,85334,42667
284706,284754,1,27759,27759
1444148,1444232,1,33665,33665
423804,423812,2,213760,106880
17449,17539,1,23715,23715
297082,297128,2,270474,135237
2713639,2713642,2,89422,44711
316726,316740,1,30856,30856
3697719,3697725,4,629376,157344
1855516,1855530,2,435482,217741
1402793,1402854,4,36296,9074
3389351,3389365,2,52908,26454
2245387,2245439,1,83818,83818
2638209,2638305,2,238190,119095
3431369,3431439,1,102937,102937
1940884,1940946,4,244984,61246
32464,32549,1,109536,109536
783429,783455,1,5136,5136
3806752,3806826,1,31696,31696
3142191,3142245,1,138743,138743
1248588,1248622,4,618560,154640
201777,201793,1,118909,118909
734881,734951,1,66563,66563
3715654,3715666,1,74576,74576
223520,223528,4,628012,157003
973677,973696,1,87285,87285
2338227,2338311,1,461296,461296
3375323,3375365,1,34984,34984
60276,60354,2,264296,132148
2166810,2166864,1,100888,100888
2209168,2209205,1,77294,77294
638166,638256,2,77112,38556
2157278,2157340,1,13009,13009
2179748,2179802,2,165094,82547
1325153,1325186,4,148036,37009
3175549,3175620,1,39838,39838
3737392,3737461,8,1993736,249217
1433536,1433568,1,114950,114950
2819059,2819143,1,71524,71524
1739754,1739794,1,99082,99082
317111,317156,1,35937,35937
3399130,3399139,1,47226,47226
3760622,3760713,2,93730,46865
2305217,2305293,4,543004,135751
3172934,3172960,4,676844,169211
299575,299628,1,89621,89621
3421972,3422022,2,35464,17732
1429276,1429358,1,13501,13501
752134,752199,1,841269,841269
3672790,3672847,1,23475,23475
3757415,3757443,1,54273,54273
284204,284257,1,125367,125367
3791962,3792054,2,17756,8878
871289,871290,1,13613,13613
2021872,2021935,4,332672,83168
416304,416364,2,283364,141682
717686,717744,1,49560,49560
715437,715523,6,1049910,174985
1048911,1048973,1,786233,786233
310704,310762,8,823216,102902
1034105,1034144,1,122393,122393
717679,717754,2,185716,92858
2330483,2330515,1,102229,102229
2598543,2598586,1,109621,109621
3576018,3576024,2,312942,156471
1637956,1638047,6,745818,124303
2056628,2056709,4,650984,162746
3353364,3353459,2,102302,51151
2884269,2884337,2,148654,74327
3384747,3384759,6,77754,12959
2714870,2714952,1,35965,35965
3711705,3711766,4,344548,86137
1610165,1610210,4,53872,13468
2635628,2635673,1,22874,22874
555896,555909,2,76584,38292
1968797,1968856,1,113171,113171
2827001,2827058,1,6905,6905
508481,508557,1,100505,100505
1949191,1949217,1,104006,104006
3486911,3487000,2,108848,54424
3869407,3869506,1,133091,133091
3069094,3069129,2,112200,56100
363096,363169,6,1279494,213249
1501246,1501331,1,595801,595801
2149852,2149861,2,28530,14265
659152,659197,2,238472,119236
1962910,1962930,1,84871,84871
3124095,3124146,1,6366,6366
3099437,3099532,2,1701350,850675
2870338,2870362,1,131781,131781
2358028,2358063,4,432968,108242
3607354,3607383,2,103324,51662
1970449,1970504,1,73483,73483
816559,816587,1,5688,5688
3812519,3812618,6,740304,123384
3231933,3231975,2,75436,37718
2874093,2874179,1,60158,60158
2587631,2587653,1,95296,95296
3298882,3298914,1,5925,5925
1505924,1505964,1,49165,49165
1966817,1966916,1,102651,102651
3873379,3873387,1,53847,53847
1414104,1414109,1,45357,45357
3584966,3584971,2,287308,143654
2478982,2479066,2,197538,98769
233029,233099,1,25327,25327
2269884,2269907,2,78636,39318
2965197,2965278,2,310530,155265
2893598,2893631,6,120168,20028
3449861,3449889,4,605532,151383
632701,632722,4,682672,170668
253272,253355,1,84075,84075
3122281,3122350,1,22495,22495
1955263,1955269,8,1366784,170848
1599508,1599561,1,41503,41503
1123944,1123946,1,93571,93571
742634,742671,1,8913,8913
3102279,3102350,6,650598,108433
2531059,2531134,6,1221654,203609
641259,641303,2,133134,66567
940090,940103,1,26903,26903
2073061,2073148,1,103439,103439
161141,161217,1,128422,128422
627234,627324,1,60530,60530
3881776,3881798,2,104988,52494
3362332,3362345,1,83586,83586
3498154,3498247,1,62164,62164
654182,654259,2,285478,142739
2587072,2587107,2,295850,147925
332554,332646,1,43125,43125
2182792,2182816,1,43089,43089
3130443,3130486,2,52572,26286
1534620,1534641,4,157444,39361
2136449,2136522,1,54183,54183
984960,985004,8,608712,76089
2436323,2436331,1,37897,37897
3506874,3506934,1,96668,96668
971197,971295,1,124900,124900
1613724,1613732,1,83353,83353
2259981,2260024,4,239176,59794
1062787,1062867,1,26218,26218
3558054,3558133,1,19968,19968
3474473,3474478,4,334780,83695
3017982,3018079,2,52830,26415
3255028,3255120,2,67440,33720
948700,948785,2,74764,37382
1880983,1881025,1,69348,69348
2367840,2367872,1,648696,648696
3328213,3328303,1,94579,94579
1554593,1554640,1,99916,99916
2402520,2402602,1,102735,102735
1524629,1524665,1,52216,52216
1269264,1269335,6,658896,109816
2069535,2069585,4,168756,42189
1839811,1839889,1,94662,94662
3619475,3619564,1,719511,719511
3447963,3447987,6,1161966,193661
2442719,2442812,1,60065,60065
1241146,1241185,1,142311,142311
2937472,2937506,2,121550,60775
675555,675556,1,108402,108402
3600047,3600090,1,67932,67932
1219441,1219497,8,1637440,204680
1232776,1232869,2,130772,65386
139872,139902,2,217478,108739
1664503,1664570,1,6219,6219
2763217,2763306,2,271194,135597
3103845,3103943,1,99559,99559
331117,331208,6,343218,57203
3490750,3490805,4,2649964,662491
2870989,2871008,2,183472,91736
2845395,2845408,1,48990,48990
592634,592717,2,315918,157959
519400,519470,6,86994,14499
3476991,3477004,2,250050,125025
654219,654270,1,128638,128638
2438125,2438218,1,115858,115858
2076474,2076501,2,300996,150498
553549,553628,4,353960,88490
1835316,1835364,1,58823,58823
449960,449989,2,158688,79344
2461075,2461123,1,49626,49626
3469421,3469483,6,134736,22456
3813318,3813378,2,254886,127443
3850043,3850079,2,235508,117754
1318586,1318643,1,99475,99475
1042311,1042406,6,249672,41612
1355819,1355909,1,11813,11813
3339270,3339311,4,177236,44309
338055,338091,8,1023376,127922
2032152,2032247,4,714720,178680
3708899,3708908,2,91864,45932
1487151,1487191,1,102180,102180
3094791,3094834,1,88808,88808
3639383,3639407,1,137322,137322
82875,82953,1,103370,103370
2379758,2379852,1,37747,37747
1933122,1933206,1,88218,88218
1159455,1159532,1,117534,117534
1826964,1827007,1,60809,60809
143845,143923,1,44032,44032
1871855,1871945,2,317740,158870
3024387,3024467,1,78629,78629
1092522,1092568,6,489306,81551
2363764,2363844,4,438328,109582
2656455,2656492,2,110768,55384
782426,782442,4,1442508,360627
606957,607031,6,695436,115906
2634342,2634372,1,53055,53055
1135646,1135647,2,213796,106898
3598267,3598289,8,1302240,162780
3226288,3226378,8,7572592,946574
1969334,1969405,2,56890,28445
2762924,2762981,1,25461,25461
3443219,3443310,2,12192,6096
1208338,1208364,1,62390,62390
335478,335540,1,267558,267558
1276330,1276355,6,2457108,409518
691304,691375,1,25796,25796
2463424,2463480,2,158402,79201
3769498,3769504,1,121551,121551
3864665,3864704,6,843204,140534
185829,185901,2,241936,120968
1452533,1452558,1,125915,125915
2496677,2496699,4,460748,115187
2681482,2681520,1,59877,59877
445439,445467,1,25479,25479
11511,11566,1,14368,14368
1556725,1556778,2,229492,114746
882261,882333,1,50314,50314
3659075,3659145,1,55223,55223
355851,355867,1,646962,646962
1186061,1186142,1,1175821,1175821
3381479,3381524,1,65189,65189
1966777,1966861,2,1753344,876672
3456632,3456648,1,44333,44333
2127788,2127846,2,76426,38213
3818180,3818185,1,29133,29133
3824421,3824423,1,61560,61560
2219825,2219834,4,97856,24464
2544376,2544457,6,819210,136535
2554023,2554077,1,176440,176440
559274,559283,4,482168,120542
1452443,1452523,1,63233,63233
1944745,1944772,2,195924,97962
1102179,1102183,2,299972,149986
95713,95811,1,30594,30594
1337990,1338047,1,34532,34532
1559068,1559147,4,522276,130569
673581,673630,1,48084,48084
3600736,3600756,1,50958,50958
1862710,1862803,2,154084,77042
3735730,3735755,1,43010,43010
294218,294297,4,3129084,782271
2967965,2968043,6,249216,41536
2510555,2510606,1,7355,7355
3177964,3178027,1,127004,127004
3879810,3879894,1,37980,37980
1658995,1659060,2,118456,59228
3115360,3115390,8,1997544,249693
3189599,3189681,2,1534230,767115
141500,141573,1,117696,117696
184462,184471,1,42386,42386
3104921,3104990,6,1047270,174545
1516166,1516194,1,90268,90268
2590754,2590798,2,132132,66066
2067728,2067759,6,1139430,189905
1793153,1793204,2,231070,115535
2261927,2261930,1,125154,125154
3785248,3785270,1,126454,126454
2855653,2855735,1,26427,26427
3026996,3027010,2,106426,53213
183817,183851,2,131568,65784
678290,678356,6,1174140,195690
1287767,1287841,4,310136,77534
1227527,1227557,4,29572,7393
299015,299029,6,1079958,179993
3053382,3053434,1,12009,12009
361455,361537,1,1291449,1291449
69455,69478,1,42427,42427
2142620,2142717,2,76762,38381
1618825,1618907,2,38268,19134
3243030,3243042,1,27444,27444
2270342,2270414,1,124356,124356
3542200,3542227,1,81407,81407
2389886,2389966,1,119473,119473
503340,503405,6,170862,28477
1842656,1842663,4,562296,140574
994175,994254,4,403404,100851
2539885,2539932,2,265446,132723
990754,990809,1,87888,87888
3777799,3777811,2,312710,156355
1576436,1576449,4,644712,161178
1682113,1682192,1,13995,13995
297826,297890,4,358928,89732
1177530,1177531,1,9045,9045
3835085,3835086,4,977844,244461
2848629,2848682,4,577008,144252
2452037,2452117,1,122954,122954
1173777,1173848,2,217664,108832
871095,871141,1,88632,88632
2417283,2417347,1,91350,91350
80937,81004,1,7709,7709
258124,258129,2,250396,125198
2473812,2473843,2,222330,111165
1666287,1666377,8,1995336,249417
1338645,1338665,8,832544,104068
849006,849088,8,1788352,223544
1350232,1350279,1,116506,116506
2845951,2846003,6,79362,13227
1041783,1041835,1,27623,27623
3757977,3758049,1,71909,71909
2884235,2884241,2,116688,58344
2838719,2838781,1,97080,97080
2436663,2436752,2,181324,90662
2712053,2712056,1,52748,52748
3316906,3316928,1,123755,123755
2818033,2818047,1,306071,306071
1346854,1346855,1,72499,72499
1284128,1284140,1,68029,68029
1596627,1596645,1,113041,113041
1366161,1366213,2,1412182,706091
1208306,1208325,1,123355,123355
312286,312365,1,131839,131839
683445,683509,1,35488,35488
3814355,3814424,1,19639,19639
2186909,2186925,1,143661,143661
2243315,2243318,6,386442,64407
1005787,1005866,1,35014,35014
2781361,2781397,4,675272,168818
3527545,3527601,2,220638,110319
3505771,3505863,2,297328,148664
2394844,2394853,2,253888,126944
2807511,2807565,8,1647000,205875
2483533,2483588,1,134021,134021
347690,347757,4,305052,76263
803706,803801,2,7980,3990
36424,36474,1,140649,140649
1027317,1027377,6,221340,36890
2215168,2215193,2,269376,134688
985167,985199,1,95098,95098
919630,919706,1,128537,128537
207813,207824,4,363836,90959
1515096,1515172,2,617880,308940
2163379,2163410,6,486450,81075
3317017,3317112,1,112710,112710
1984048,1984064,2,50686,25343
1933201,1933227,1,109667,109667
775391,775460,2,85102,42551
1877401,1877436,6,281694,46949
35479,35481,8,1844328,230541
2727343,2727434,4,2644088,661022
1681165,1681169,1,129387,129387
3775237,3775310,4,708804,177201
2858100,2858117,2,87132,43566
1814749,1814846,1,473131,473131
3358166,3358264,1,61671,61671
682580,682670,2,272926,136463
1714504,1714547,1,1165548,1165548
899273,899312,4,461092,115273
583062,583150,2,137220,68610
3012726,3012792,4,401060,100265
1709180,1709194,1,97930,97930
1368793,1368839,4,369052,92263
3511932,3512016,2,15912,7956
2892545,2892637,1,103261,103261
3463353,3463404,2,101728,50864
1126441,1126446,1,77068,77068
1428858,1428915,1,7810,7810
245385,245436,1,94250,94250
2032530,2032612,8,1532632,191579
533325,533347,1,804441,804441
725499,725597,1,101664,101664
3839456,3839470,1,108281,108281
2220805,2220887,1,526116,526116
2182824,2182836,1,11124,11124
2004225,2004252,6,872892,145482
285604,285656,4,330672,82668
1535459,1535535,1,6827,6827
1267856,1267922,1,388889,388889
2527432,2527488,4,491248,122812
961038,961129,2,214828,107414
3687680,3687682,1,116657,116657
3361385,3361455,8,924064,115508
1968153,1968187,1,104750,104750
562567,562578,4,290588,72647
782985,783026,1,38699,38699
1530815,1530902,1,26894,26894
442499,442584,4,511572,127893
3284093,3284161,2,292574,146287
426025,426094,6,396540,66090
945024,945074,2,222772,111386
1829684,1829769,1,81249,81249
3875473,3875538,4,591596,147899
1560093,1560149,2,128514,64257
2675214,2675293,2,124990,62495
1549026,1549070,1,122752,122752
3589751,3589828,1,10102,10102
2738652,2738749,1,123060,123060
3445275,3445308,4,57296,14324
2425154,2425167,2,1374590,687295
276394,276409,4,601776,150444
1425323,1425328,6,868212,144702
1066814,1066886,2,77692,38846
1487262,1487281,8,1920160,240020
1625370,1625436,2,190336,95168
1726645,1726686,1,113262,113262
3290571,3290622,1,50166,50166
2536031,2536115,1,103263,103263
3061693,3061771,4,282376,70594
2109364,2109405,4,67932,16983
3544920,3544964,6,403986,67331
3798768,3798813,1,131068,131068
2479894,2479975,1,611672,611672
910176,910202,6,140418,23403
3103472,3103530,1,327176,327176
2513757,2513780,2,148046,74023
311001,311037,8,778336,97292
2934893,2934957,1,99039,99039
1731779,1731786,2,299476,149738
22416,22444,1,84360,84360
3736717,3736770,2,305828,152914
3883548,3883582,2,111100,55550
2383136,2383202,1,80188,80188
2368567,2368618,1,86651,86651
3750387,3750390,1,887306,887306
3672782,3672874,2,169074,84537
1821660,1821672,2,185650,92825
545115,545196,6,1239702,206617
955871,955942,2,246058,123029
3611341,3611422,4,344952,86238
1527007,1527078,1,135126,135126
3394919,3395008,1,13168,13168
3238426,3238511,1,37990,37990
3542787,3542817,2,66554,33277
1315435,1315442,1,4629,4629
2300064,2300121,1,119984,119984
1351854,1351870,1,96039,96039
2923328,2923376,4,151568,37892
1595837,1595855,2,107960,53980
2241787,2241847,1,72182,72182
667804,667816,1,76908,76908
3696413,3696465,1,52688,52688
756361,756369,2,105042,52521
270053,270066,2,70030,35015
2536892,2536949,2,214230,107115
3078161,3078166,2,291848,145924
784069,784108,1,17027,17027
2867834,2867875,2,45912,22956
2062109,2062129,2,47636,23818
1750330,1750412,2,16822,8411
2474033,2474090,6,5805888,967648
225104,225161,1,125653,125653
3739401,3739457,4,92684,23171
517182,517207,2,233790,116895
3397638,3397734,2,221628,110814
2451846,2451918,2,126070,63035
2819097,2819137,6,1118322,186387
2591548,2591569,1,38983,38983
1047437,1047530,1,851515,851515
701787,701855,2,209688,104844
3533699,3533741,1,6753,6753
1452253,1452351,2,321694,160847
2149674,2149732,1,63109,63109
726843,726852,1,143828,143828
1524453,1524502,2,150620,75310
2872211,2872220,1,81078,81078
3714728,3714805,4,530360,132590
420174,420191,1,52949,52949
2260781,2260876,1,26526,26526
893972,894050,2,247664,123832
3266742,3266837,2,218548,109274
887867,887909,1,115709,115709
3707633,3707696,1,44216,44216
176835,176837,1,97818,97818
402659,402739,1,122020,122020
739700,739733,2,135126,67563
2143779,2143827,1,133614,133614
1351165,1351250,6,3556884,592814
2104855,2104953,6,494826,82471
2679790,2679830,2,187600,93800
703925,703967,2,42344,21172
3271175,3271248,8,849480,106185
3080902,3080968,4,696560,174140
2153662,2153723,2,292056,146028
3339874,3339896,1,121150,121150
2490872,2490957,1,32315,32315
3641899,3641971,1,25061,25061
2764867,2764876,1,259383,259383
358896,358956,8,1004736,125592
2077851,2077887,6,6435774,1072629
2141933,2141999,1,133999,133999
914076,914135,1,136033,136033
1814678,1814717,4,37476,9369
157978,157987,2,127220,63610
1109640,1109719,1,114949,114949
1319205,1319250,2,84958,42479
2226358,2226396,2,128446,64223
921008,921021,1,932733,932733
3804456,3804493,1,61898,61898
50859,50870,1,254651,254651
1846363,1846432,1,95718,95718
729106,729110,1,57502,57502
301086,301094,1,134689,134689
2856256,2856355,2,61868,30934
2357527,2357564,1,67076,67076
946612,946655,1,59782,59782
1272649,1272729,1,69840,69840
2476287,2476289,1,124104,124104
198960,198991,1,113251,113251
3360671,3360735,1,102761,102761
2754102,2754123,2,211948,105974
484344,484391,8,476824,59603
3268284,3268378,2,117904,58952
1655289,1655324,6,820860,136810
2382338,2382410,1,56383,56383
3309143,3309167,1,78148,78148
2276845,2276913,1,138363,138363
1362567,1362656,1,32391,32391
609662,609709,1,32385,32385
3814861,3814865,2,163298,81649
3053159,3053230,1,83931,83931
1538755,1538761,6,1220874,203479
2467817,2467857,4,318720,79680
767541,767550,2,58142,29071
1963895,1963984,1,37516,37516
3596817,3596868,1,65616,65616
2547440,2547494,1,1135867,1135867
3430148,3430210,2,182888,91444
3471022,3471039,1,299471,299471
630056,630068,1,135513,135513
2452517,2452589,6,4416816,736136
575971,576012,2,39034,19517
2711255,2711293,2,316194,158097
1463777,1463867,4,714188,178547
3174687,3174734,4,616824,154206
242129,242172,1,39581,39581
3290933,3290977,4,212232,53058
225076,225096,6,205932,34322
1997564,1997657,1,90895,90895
3034192,3034262,2,190918,95459
1695146,1695218,2,277322,138661
430266,430276,2,21782,10891
454830,454870,6,64914,10819
2343380,2343418,1,48075,48075
1580645,1580679,8,10139384,1267423
2878768,2878853,4,189948,47487
2789662,2789692,1,45342,45342
211288,211318,4,301844,75461
669310,669386,2,8418,4209
2270665,2270756,2,151060,75530
1845510,1845562,1,54674,54674
2224352,2224451,1,64264,64264
1388207,1388211,2,85238,42619
588105,588164,4,380936,95234
12291,12332,1,18359,18359
1390569,1390580,2,155214,77607
686323,686356,1,18470,18470
2432567,2432656,4,674376,168594
2405927,2405934,1,101090,101090
3088820,3088902,1,139761,139761
3562787,3562850,2,241634,120817
2473435,2473445,1,10690,10690
